Review,Score
불필요하게 자극적인 장면이 포함된 부분이 있었지만 킬링타임용으로 괜찮았음,2.5
"압도적인 마동석의 몸과 넘치는 힘, 잘하면 이길 수도 있겠다 싶은 장첸의 카리스마와 싸움 기술(그러나 결말은 예상이 가는), 조폭 세력 간의 긴장감, 이 때만 해도 카리스마가 보이는 장이수 외 조연들의 좋은 연기, 촘촘한 이야기, 의외로 좋은 배경음, 이 모든 것들을 과하지 않게 표현한 감독의 역량이 대단했던, 개인적으론 마동석의 최고작",4
단백함의 끝.,3
마동석 너프해라,3.5
한국형 범죄물 프랜차이즈의 시작,3.5
진부함에서 오는 시원함.,3
"이 시리즈가 왜 흥하는지도 모르겠고
장첸 캐릭터가 왜 좋은지도 모르겠다",1.5
동석이형님의 투박한 개그와 복서급 액션..,5
국민들이 원하는 경찰의 화끈함,4
"마동석식 유니버스의 근간이 된, 그리고 어두운 영화의 단단한 색채",4
한국 히어로영화,3.5
영화 전체를 압도하는 윤계상의 연기와 분위기,3.5
다들 화가 많으시네,0.5
내 인생 최고 악역의 등장,4.5
2가 백천배 세련됬음,2.5
오락 영화의 교과서로 자리 잡히다,5
"산뜻한단 시리즈 시작, 익숙한 장르의 재해석",3
"시원한 연출과 시원한 전개
하지만 이 영화 이후로 모든 한국영화가 시원해졌다",3.5
마동석은 손이 도끼고 망치야,3
윤계상 연기 겁나 매력있네,3.5
본분에 충실한 원초적 영화,4
장첸이 근본이지,4.5
장첸은 정말 한국 영화 악당중 손에 꼽힘,4
"투박하지만 신선한 재료들로 만들어낸 짙은 서스펜스.
한국 영화사에 길이 남을 캐릭터들의 향연.",4
질 것 같지 않아..,3
무섭지 않은 얼굴에 느껴지는 공포,4.5
"서사 없이 만들어진 악역, 그럼에도 매력적인
2,3편에선 찾을 수 없는 인간적인 마석도",4
생각보다 심각한 온도의 개패는 영화였다 그치만 열심히 쓰고 찍은게 느껴졌음굿,3.5
"마동석 시리즈의 대표작.
시원시원한 액션과 권선징악의 스토리는 완벽했고, 악역인 장첸의 분위기는 영화의 긴장감을 더해줬다.

특히 캐릭터들 모두 개성이 강해서 어느 하나 빠지는 캐릭터 없이 골고루 기억에 남게끔 하는 몇 안되는 영화다.",5
잘 만든 오락 영화,4
튜닝의 끝은 순정,3.5
잘 만듬 근데 마지막이 좀 만족이 안됨 잔뇨감있다,4
윤계상 볼때마다 장첸밖에 안 떠올라,5
마동석 유니버스라는 나름의 새로운 패러다임을 제시한 영화의 첫작,4
7.2점,4
장르: 마동석,3.5
잃어버린 ㅇㅇ을 찾아서~,1
-마-,3.5
막상 투박하지만은 않은 마동석의 주먹,3.5
"“ 혼자왔니 ? ”

“ 어 싱글이야 ”",3
현실감 있는 얘기를 더욱 있어 보이게 만든 배우들의 열연이 빛난 작품,4
"킬링타임, 킬링타임, 킬링타임",2.5
이 때의 마석도가 그립다. 깡패 같은 경찰 캐릭터의 진부함을 신선하게 바꿔준 마동석이 대단하다.,4
"이은혜가 알려준 영화 링크가 안되서 다른 링크로 해서 봤다 역시 마동석  연기 지렸구요 통쾌했다.
조폭들의 연기들도ㅠ나름 볼만했다 ㅎㅎ
개그 타이밍도 좋았고 웃겼다",4
마동석과 윤계상이 영화를 집어 삼켰다.,3.5
유려한 스토리텔링과 매력적인 캐릭터들로 지어진 단단한 한국형 범죄액션,4.5
"오락적인 요소로 재밌음 +액션
틀을 잘 갖춘 볼 만한 영화",3
스토리의 개연성과 깡패들의 연기력이 뛰어나 흥미와 극찬을 주게 한다.,4
안타고니스트가 매력적이니 영화가 끝나고도 윤계상의 연기가 계속 생각난다,3.5
"마동석의 통쾌한 액션, 장첸 역시 무서우나 결말은 마동석",3.5
"한국형 슈퍼히어로 장르에 가장 접근을 잘한 몇 안 되는 작품.
결국 사회적 우월성을 획득해야 영웅적 우월성을 발휘할 수 있다.
.
한국 영화에선 특히!",4
한국영화가 유독 좋아하는 조폭영화도 이제 세계관을 넓혀서 아주그냥 유니버스를 만드네.,2.5
탄탄한 연기력에 마동석의 주먹은 덤.,4.5
마동석 사용법.,3
왜 봤지,2.5
착하기만 하지 않은 히어로가 더 살아있게 느껴진다,4
장첸이라는 인물이 기억에 남는 영화.,4.5
장첸이라는 인생캐릭터의 발견.,4.5
킬링타임 캬~,3
전형적인 팝콘무비지만 캐릭터의 개성은 블록버스터급이었다,3.5
윤계상 잘하더라,3.5
잘만든 대중영화의 표본,4.5
"왜 기억에 남는대사라곤
“오퐈~ 조때써!!” 밖에 없지",3.5
빌런과 히어로 모두 빛나는 액션 오락 영화의 최고봉. 찰진 대사 및 액션과 한국형 히어로는 보너스,4.5
재밌음!,5
2022,4.5
"그냥 익숙한 맛의 한국형 느와르
비리와 쌀롱이 나오고 형님들이 나오고 액션이 나오고 다소 잔인한",3
"사실 기대를 엄청 많이 하고 봤는데 실망했다.
완전 상업 영화였고 재미를 위해서 만들어진 느낌이 매우 강했다. 하지만 이 영화를 그래도 좋게 평가한 것은 실제 사건을 다뤘다는 점이다. 잘 알려지지 않은 사건, 우리가 모르는 조폭의 세계들을 잘 보여줘서 좋았다.

연출
솔직히 러닝타임이 긴 것부터가 문제였다. 각본을 쓸때 너무 조폭의 세계만 보여준 느낌 투머치하다고 해야하나? 배경설명만 장황하게 해놓은 느낌이다. 그리고 형사님들의 수사 방식이 좀 더 치밀했으면 좋겠는데 그게 아쉬웠다. 캐릭터는 매우 잘 잡았는데 활용을 못한 느낌이 너무 강했다. 그리고 잔인함..음.. 너무 자극적이기만 해서 오히려 별로였다. 자극적이면서 재미있으면 좋았을텐데.. 일단 이야기의 배런스가 안 맞아서 그것부터가 이 영화를 갉아 먹는 요소가 된 것 같다.

연기
연기는 진짜 잘하셨다. 마동석에 밀리지 않는 장첸! 정말 장첸이 아무런 죄책감도 없이 사람을 죽이는 것을 연기할 때 소름돋았다. 비도덕적인 인물을 너무 잘 표현하신 것 같다.

가끔 나오는 액션이 나름 볼만하다.",2.5
마동석 장르의 시작.,3
"윤계상이 아니라 마동석이 형사라니?! 궁금해서 영화관 찾아갔던 그 때로 돌아가 다시 처음 보고싶다. 무자비한 악역들, 그보다 더 강력해서 걱정 안되는 마동석.",4
"3보다 폭력적인 부분이 넘 과하기도 함 근데 2보다 나음
2 < 1 < 3",2.5
드디어 맞는 옷을 찾은 마동석,3.5
선이 오히려 악을 원하는 구도. 마동석이 활약하기 위해서는 늘 잔인무도한 악당이 필요한 법이지.,1.5
뻔한 영화를 만드는 데에는 이유가 있다.,4
마동석 유니버스의 시작.,3
"한국형 오락영화의 정석, 폭력과 잔인함 그리고 유머와 마동석",4
나에게 정말 마라맛같았던 첫 19금 범죄영화,4
차라리 확실한 1인 먼치킨물로 코미디처럼 끌고 갔으면 어땠을까,2
이 시리즈는 1을 이길 수 없을 것이라 장담한다,3.5
마동석1,3.5
윤계상의 재발견. 장첸은 역대 한국 영화 빌런 중 한 명으로 영원히 기억 될 것이다,4
별 점 혼자야?,1.5
"영화자체는 재밌다.

다만 몇가지 사회적인 편견을 조장하진 않을지 조금 신경쓰인다.",4
"뛰어난 캐릭터 무비, 캐릭터가 곧 배우가 된 사례",4
어 아직 싱글이야,3.5
"범죄에 대한 미화 영화도 그만 보고 싶고
불법적인 공권력 행사에 대한 미화 영화도 그만 보고 싶다.",2
"장첸때문에 보다보니 마석도도 눈에 들어오는 영화
수위높은 폭력에 눈이 찌푸려지기보단 캐릭터의 이해에 도움이 되는 매력적인 범죄물",3.5
"긴장감 있는 범죄영화.
오랜만에 생각없이 재밌게 볼 수 있는 영화를 본 것 같다.",3.5
장첸 린스 어디꺼쓰냐,3
혼자 버스에서 봤니?,4
시원 시원하다!,3.5
내게 마동석이 매력적으로 보이던 유일무이한 영화.,3.5
마동석이 마동석하는 영화 중 최고,4
마동석의 주먹 하나로 끝까지 간다,3.5
범죄도시 시리즈의 고전.,4.5
마동석의 센세이션한 캐릭터를 제대로 끌어낸 작품. 이 플롯하나로 3까지 그냥 국밥처럼 말아먹음. 흥행보장 플롯과 요소.,4
마동석 영웅스토리의 시작,3.5
"잔인, 시원",3
"흔한 형사물인줄 알았다
흔하다면 흔했지만
극을 이끌어가는 이들이 범상치 않았다",3
"예상 가능한 많은 것들이
아쉽지만
이것이 대중성의 호소 일지도",3
마동석비기닝. 윤계상 최고작.,3.5
"오, 나쁘지 않은데?",3
악역을 위한 히어로,4
마동석이라는 장르가 시작했다.,4
3<2<1,3.5
중복되었던 지금까지의 마블리와는 차원이 다른 액션맛과 실제 사건을 모티브로 한 스토리까지 완전 고급 레스토랑에서 볼 거 같은 대단한 영화다,4.5
재밌는데 장첸이 너무 내 기준 좀 너무 말도 안되게 막무가내 빌런 느낌이라 보는 내내 빡쳤음,4
"히히 깡패느와르폭력영화 좋아 장첸 잘생겼어 머리 땋아주고싶어 장첸 귀여워
얘네는 조폭은 아니고 깡패같네
조폭은 신세계고 건달은 범전이고 이친구들은 깡패",4.5
점점 퇴보하는 시리즈물의 그나마 나은 1탄,3.5
마동석이,3
나이런영화안좋아한다는거다시한번깨달음,1
그야말로 주옥같은 대사들과 통쾌한 액션의 성공적인 결합.,3
마동석이라는 배우를 안좋아하는 입장에서도 영화 자체가 재미있다. 비스티보이즈에서 보인 윤계상의 폭력적 모습은 이 영화에서 극에 달하고 중간중간 어두운 분위기속 삐져나오는 유머코드도 좋다. 마동석표 시원한 액션의 최고봉,4.5
역시 1편이 제일 낫다,3.5
클래식이 젤 재밋는법,5
"가장 무서운 악역
1이 최고",3.5
장첸의 대한 과거 서사를 과감히 삭제해 오히려 그 캐릭터성을 더 잘 느낄 수 있었음,4.5
장첸하고 마동석,2.5
제목 마동석 윤계상 삼위일체,4
현악기를 사용하여 중독성 있는 멜로디로 팝송을 만든 것처럼.,3
장르적분위기를 한순간에 바꿀 수 있는 장첸이란 캐릭터,4
"제가 범죄도시2 먼저 보고 왔는데요…왜 자꾸 나쁜놈들이 연장들고 마동석한테 덤비나 궁금했는데, 1편보고 궁금증이 해소 됬ㅇ ㅓ..ㅇ..ㅛ..ㄷ…ㄷ",3
진선규의 연기도 훌륭했지만 나에게는 윤계상의 재발견이 된 영화. 이렇게 연기를 잘 했었나 싶었다. 악역임에도 불구하고 장첸이라는 이색적인 조선족 캐릭터는 우리나라 영화사에 오랫동안 기억 될 것 같다.,4.5
어두컴컴하고 두려운 가리봉동을 마석도 한명이 깨끗하고 밝게 정화시켜준다.,4.5
마동석의 블랙코미디,4.5
웃었다면 성공,3
4.5-0.5(맥락없이 소모되는 참으로 진부한 여성관),4
ㅋㅋ 딱 요 정도까지가 이 시리즈의 최선ㅋㅋ,3.5
"2004년 금전 경찰서에서 조선족 조폭 소탕작전으로 실화를 염두로 한 영화.

한참 개봉했을때 안 보고 이제서야 보았다. 정말 한국영화 치고 모자이크 없이 리얼한 장면들과 마동석의 연기 모두 뛰어났다.

그리고 악연인 장첸역의 윤계상도 진짜 조선족이라고 해도 믿을정도로 연기가 뛰어나서 몰입해서 보게 되었다.

이 명작을 이제서야 보았다니 제목에 걸맞게 범죄,스릴러물중에 내가 본 한국 영화중 최고! 처음부터 끝까지 2시간동안 지루할 틈이 없었다

----------
한줄 대사: 너 내 뉜지 아니?
----------
18.09.27",4.5
범죄 오락영화의 바이블,4
"액션도 안 신나고, 쓸데없이 잔인하고
여자는 사람도 아니고
이건 다 한국 영화의 단점이라고 해도
그냥 영화 자체가 시시하고 재미없음",1.5
범죄도시 시리즈중 최고,3.5
예상보다 재밌더랑,3.5
주먹의 시원함.,4
역대 한국영화 중 가장 기억에 남는 빌런,3.5
가리봉동 루크 케이지의 범죄소탕 활극,3.5
뭐랄까.. 영화의 유명한 명대사가 아직도 생생하게 기억된다면 시리즈물의 시작을 알리는 영원히 명작으로 남지 않을까 싶다.,4.5
"여백이 안느껴져 좀 아쉬운.
호흡이 너무 빨라, 영화로 빨려들어가지 못했다.",2
짭새도시,2
날 것 그대로라는 이상,3.5
"혼자야?

혼자입니다…….",3.5
장첸은 전설이다,5
지리적으로 가까워서 더 무섭다,3.5
"내 취향 아닐 거 알고 안 보다가, 이 시리즈가 3까지 나온다길래, 심지어 천만영화라길래 봤다.

과연 보다보니 어떤 재미로 보는 지는 알겠다. 배우들의 연기력은 말할 것도 없이 훌륭하고, 왜 마동석 외에도 진선규, 윤계상 등의 배우가 이름을 알리게 됐는지 납득이 간다.

근데 내가 이 시리즈를 계속 볼 자신은 없다. 스토리라인 중심의 영화를 좋아하는 나로선 이 영화의 결말은 이미 정해져 있는 셈이라.. 또 영화에서 그려질 계속 다뤄질 폭력도 내키지가 않아서..

비록 나는 이 판에선 빠집니다만, 한국 영화의 흥행은 기원합니다. 매번 새로운 매력을 뽐낼 배우들도 응원하고요!",3
재밌어요,4
마동석과 윤계상이 멱살 잡고 캐리하는데 나머지도 순순히 끌려가지만은 않는다.,4
타임킬링 그 이상은 할 수 없는 한계가 명확한 액션 영화지만 매력적인 악역이 맛을 살려 조금은 후해져볼까,2.5
마동석이 마동석했는데 윤계상은 장첸이 됐다,3.5
매력적인 캐릭터가 영화를 이끈다.,4
마동석 없었으면..,3
도시'를 가득 매우는 '범죄'들의 맹렬함,3.5
시리즈의 시작을 작지만 성대하게 열어낸 작품.,3.5
"통쾌하다기에 봤더니 피해자가 너무 많더라. 사회에 이런 일이 있나 심각성을 따지기보단, 폭력의 통쾌함을 쫓는 영화와 감상이라니.",2
"여태까지 나온 시리즈 3편 중 가장 밸런스가 좋은 거 같다. 너무 가볍지도 너무 무겁지도 않다. 다양한 인물들이 등장하는데도 캐릭터들이 두루두루 매력있고, 주인공과 빌런 사이의 무게 중심도 너무 한쪽으로 치우쳐져 있지 않다.",3.5
한국형 히어로 물의 시작,4
짱쎄다,3.5
장쳰 잘생겼어,4
마라룽샤,4
악역들의 임팩트가 진짜 지렸던 영화,4.5
주연의 장점과 조연의 개성의 조화,3.5
"인물들의 비중, 코미디를 균형있게 담아낸 의외의 범작",3.5
"어우 빌런의 무게감, 주인공의 통쾌함 조연 배우들의 아주 훌륭한 연기가 합쳐진 멋진 영화",4.5
장첸의 분위기에 압도되어 끝날때까지 긴장감을 늦출 수 없는 영화,4
