Review,Score
"4까지 갔는데 이 정도 만드는 거 쉽지 않을 거 같아서 점수 후하게 줬다.

2에서는 위트 있는 와닿은 대사가 없었던 거 같고
3은 괜히 내가 미안할 정도로 기억이 나지 않는다. 안 봤나.
그런데 4는 그냥 괜찮았다.
그럼에도 폭력적인 장면들이 이제는 불편한데 어쩌나.
5는 나오지 말자..",3.0
"이게
만약 1편이었으면 후속작은 없었을 듯.",2.0
진부하고 뻔하지만 웃게 만드는 매력,2.5
이 시리즈의 밑바닥은 어디까지일까.,2.0
마석도의 묵짓한 맛이 가득한 익숙한 요리 속 장이수가 주는 감칠맛,3.5
"이제는 조금 물리지만 그래도 시리즈는 계속 되었으면

김무열 연기 진짜 소름돋네
악역중 젤 무서웠다",3.5
머 이런영화가 스크린 독점까지하는거야 재미도없엇고 괘씸해서 일점오점,1.5
액션도 유머도 구태의연해졌다.,2.0
"와… 심하다…. 약 먹고 잠이나 잘 걸..,",1.5
갈수록 빌런이 임팩트가 없어도 너무 없다,2.5
똑같은 스토리를 같은 방식으로 풀 거면 더 재밌어야지..,2.5
"사실 내용이 뭐가 중요하겠슴미깡…🥹
범죄자들 뽁뽁이비닐처럼 터트리는 마행사님
볼라고 보는것이제…헣헣🥹",4.0
"2024.09.28

시원한 액션, 잔잔한 개그, 그리고 FBA",4.0
폴리스 다크 아미 !!!!!,3.0
"어떻게 천만이 넘었는지 이해가 안가는 4편
극장과 집안의 차이인가?
액션과 유머에 너무 익숙해졌나",2.5
까메오 덕분에 별한개 추가,2.5
점점 쓰레기가 되는구나...,0.5
"고착되어버린 뜬금포 플롯과 한층 발전된 센시티브 코미디, 액션신.",3.0
"나이프액션, 둔탁한 펀치는 좋았다. 다음편에 마법이 일어나거나 안 나올려나..",3.5
이번에도 마지막 하이라이트를 향한 주먹 한 방.,2.0
"전작과의 차별화 이런 거 하지말고
그냥 안일해져라",2.5
맷집이 생긴 관객들을 한 방 먹이려면.,3.0
이제는 허무한 실소가 더 강력해진 밍밍한 헛주먹질,2.0
컵라면에 삼각김밥 먹듯,3.0
"한국에도 별 생각없이 즐길만한 팝콘무비 시리즈가 생긴 것에 의의. 그런데 갈수록 센스가 무뎌져 가고, 악역으로 소모될 배우들이 걱정되기는 하네.",3.0
힘을 잃은 마블리라는 뒷배. 우왕좌왕하는 이야기.,2.0
"평범한 범죄도시. 시각적, 청각적 자극으로 가득한  1시간 30분이 흐르고 나면 날아가는 내용의 휘발성. 개인적으로는 최악의 범죄도시편. 3편에서 가지고 가던 유머코드도 더 이상은 통하지 않는 편 그나마 장이수가 살린 유머.",2.5
"2024.09.27
명성에 비해 아쉬운 편",2.0
이제 그만할때가 된거지,2.0
"이제는 마석도도 빌런도 어느것도 매력적인것이 없다
마석도가 이렇게 까지 멍청했었는지..
이렇게 멍청하면 좀도둑도 못 잡을듯",2.5
시리즈가 더 할수록 빌런과 딱히 차이가 없어 보이는 그 외 다수.,1.5
악인전이 쫌 더 재밌네... ㅠ 아쉽,2.5
그래도 포기하고 보니까 좋은데?,2.5
인제 고마하자. 웃기지도 않는다.,2.0
7분돼지김치를 항상 찾진 않지만 가끔은 먹고 싶어지는 것과 같은.,3.0
"이런 대는 다 이유가 있지 않겠냐?
그래도 노력하면 따라갈 수 있는거야!",2.0
"피식하는 유머에
펀치 타격감에
뭐 그거면 된거 아닌가?",3.0
,2.5
"H. PC.
GB.
이제 이 시리즈는 스토리가 의미 없어질 정도가 된듯하다만..
타격감 하나는 시원~하긴 하네",2.5
"이 시리즈는 늘 굳이 보여주지 않아도 되는 부분을, 자극에만 몰두해 적나라하게 보여준다. 이번에도 마찬가지인데, 화장실 안에서 벌어지는 액션 장면이 대표적이다. 백창기는 여성을 인질로 잡은 후, 무참하게 칼로 찌른다. 이러한 장면은 그 자체로 인상을 찌푸리게 하지만, 더욱 화가 나는 건, 바로 이어지는 진실의 방 씬 때문일테다. 전화 한통으로 피해자는 “괜찮다” 라고 퉁친 후, 곧바로 웃음으로 관객의 불편함을 일순간에 휘발시켜버린다. 바로 전 장면의 가엾은 피해자를 그저 기능적으로 잠시 활용하고 가차없이 폐기처분한다. 이 시리즈는 늘 이런식이었다. 이러한 영화의 일관적인 태도가 심히 불쾌하다.",2.0
천만 들었다니 관객을 가스라이터 한건가,2.5
"1, 2편에서는 시원해보였을 액션도 뻔하게 느껴지고 재미있었을 개그도 점차 식상해지는 느낌이 되어가니 아쉽다.",3.0
"2까지는 각자의 특색과 분위기가 있었지만, 3부터는 예능보듯이 봐야하는 작품이 되어버린 듯하다",2.5
"‘폴리스 다크 아미’, 이 시리즈의 수준이 어둡다.",2.0
익숙하지만 맛은 없는 프랜차이즈의 매너리즘.,2.5
"극장가서 안보길 잘했다.
이제 극장가서 볼일이 있을까 싶은 영화",2.0
"마동석은 자기 회사 만들고 제작자로써까지 이 영화시리즈에 올인한것 같은데.. 이딴 영화에 천만 극장인거보면.... 나라도 이런 쓰레기를 만들겠다. 대충 만들어도 돈이 되니.. 그냥 ott용으로 딱인 전형적인 국산 영화. 이 시리즈물은 앞으로도 마동석이 주인공이여서, 그의 타격감만 있는 어설픈 액션씬이 아니라 윤계상이 장첸 빌런으로 얼마나 잘 했는지 두고두고 리마인드될것이다. 오히려 장첸이 주인으로 다크히어로물같이  만들어져야할것을 이런식으로 만들다니.",1.5
악역 캐릭터도 좋고 다들 연기 잘하는데 영화가 별로면 연출력 부족. 그래도 장이수가 나오면 극이 살아난다.,3.0
"뇌 비우고 팝콘 먹으며 아무런 생각과 일말의 노력 없이 대충 자극만 받으며 즐길 시리즈가 탄생. 걍 누워서 먹고 마시고 뒹굴뒹굴하다 졸리면 자자. 거기다가 비싼돈 안주고 본게 개꿀이다. TV는 바보상자라는 옛 말이 떠오른다.

다만 박지환은 최고였다.",3.0
추석에 tv에서나 볼 영화,2.5
"3보단 나은 4 , 시리즈가 지속돼도 맛은 있네",3.5
"미친놈 되려고 노력한 김우열…
그는 역시나 과학인가….
장첸이 되고 싶었지만 어떠한 포스도 두려움도 안생기는
그냥 싸움 좀 하는 김무열로 보이는….",1.0
"영화가 쇼츠로 나뉜건지, 쇼츠가 모여 영화가 된 건지",3.0
"시리즈를 볼 때 마다. 1편이 참 잘만든 영화구나 새삼 느낍니다. 2편은 1편과 많이 달라 신선했는데, 시리즈가 계속 될수록 2편을 또 보고 또 보고 계속 돌려보는 기분이 들어요.",2.5
근접 액션 하나만큼은 몰입감 자체가 다르긴 하네.,3.0
"2, 3보단 재밌긴 함",2.5
백창기 살아있나요?,2.0
대충 대충 대충 대충,0.5
밍숭맹숭,2.5
무난하게 볼 수 있는 영화,3.5
괜찮네,4.0
그래도 이만한게 없다.,3.0
김무열 ♥ 몸 넘 좋당 ♥,1.5
자주가는 맛집에 신메뉴를 기대해야하는 상황,2.5
관객을 무시하지 않았으면 좋겠다.,1.5
FDA ㅋㅋㅋ,3.0
“ 뭔가 이유가 있지 않겠냐? ”,4.0
빌런은 장첸이 최고구나..,2.5
가면 갈수록 촌스러워지는 연출.. 보기 너무 힘들었다,0.5
액션 영ㅎ,3.0
"투캅스에서 경찰들이 뇌물 받아챙기는 장면이 지금 보면 한국 관료사회의 후진성을 박제한 것이 되는 것처럼, 이 시리즈도 분명 십년쯤 후에는 경찰이 수사 중에 사람을 때려서 자백을 받아내고 영장없이 문을 뜯고 들어가는 장면으로 경악을 살 것이다.",1.0
"2.5배속으로 보니 봐줄만하네.
이제는 그만할때가 된듯.",3.0
P.F. CHANG,2.5
"범죄도시 2, 3 보다는 깔끔해졌다.
마동석한테 세뇌된 건가??
이 시리즈는 마동석이 신체적으로 둔해질때  끝날것 같은 예감이 든다.",3.5
"아는 맛이 무서운 정도를 넘어섰다.
3에서 빌런의 아쉬움을 뒤로하고,
김무열의 용병식 칼춤은 충분한 퀄리티를 보여준다.

그나저나,
앞으로의 시리즈에서
하이라이트 액션신 전에 칠
맛깔난 대사쓰기가 제일 어려울 듯.",3.0
“퍽! 퍽! 퍽! 퍼어억!!!” + “샥- 샥- 샥- 푸우욱!!!”,2.5
않히..이야기가 없잔니..,1.5
3보다 낫다,2.5
"1, 2 편은 재밌게 봤고 3편은 어거지로 보긴 봤는데 4편은 수준이하라 중간에 포기함. 내가 수준이하인지 영화가 수준이하인지는 모르겠다.",2.0
잘하는 게 뭔지 알겠으니까 이제 새로운 것좀.,3.5
"1,2편은 그래도 투캅스 수준은 됬었는데 3편을 넘어 4편을 가니까 가문의 영광 수준이 되버린 듯한 느낌..",1.0
백창기 너무 아깝다,2.0
"예상했던 것보다도 별로다 ..
어차피 똑같을 거면 반응 좋았던 범죄도시식 개그 재탕하는게 나았을지도 .. ㅎㅎ",2.5
이제는 시트콤. 그래도 맛있다 맛있어,4.0
넘버가 늘어날수록 내리막길. 액션 외에는 모조리 수준이하,2.5
,3.0
"아니 성의가 너무 없어
ai한테 스토리 써달라고 한 수준",2.0
"4편씩이나 이어져도 전혀 부담되지 않는다는 장점, 가벼운 만큼 전혀 남는 게 없다는 단점.",3.0
정이 참 무섭다.,2.0
백창기만 남았다,2.5
동네 김치찌개가 된 느낌,3.0
240923 2.5,2.5
"믿고먹는 국밥같은 느낌.
하지만 돼지국밥에서도 순대국밥에서도 모두 같은 맛이나서는 곤란하다",3.0
맛있는 김치찌개집,3.5
이제는 조금 식상하지만 퀄리티는 보장된 시리즈물,3.0
"똑같은 인물, 비슷한 설정
그치만 보게된다

마치 엄마가 끓여준 카레처럼",3.0
내 의지로 본 적 없고 보고 나서도 역시나 할 말 없게 만드는 작품... 장이수 너 뭐 하나 대박 터뜨리면 인정할게,2.0
꼭 극장개봉일 필요가 있나,3.0
"컨트롤 C, 컨트롤 V. 장사꾼도 이러면 망하지.",2.0
F#LE,2.5
아줌마 여기 돼지불백 하나요,2.5
힘을 나눴더니 다이나믹이 사라졌다.,2.5
어쩌다 여기까지 왔을까,3.0
백창기 안타안타날려 백창기 백창기 안타날려버려라,2.5
슬슬 물린다 이제는 시간도 못죽여,2.0
1편과 2편이 워낙 잘 뽑혀서 이젠 감흥이 없다. 킬링 타임용,2.0
무난무난 그럭저럭,2.5
고만해~,2.0
"개쓰레기 영화.
만들기만 하면 무조건 흥행할거란 배짱으로 개 대충 만들었는데 진짜 흥행해서 넘 슬프다.
나도 관객수에 집계됐다는게 더 슬프다.

최소한 정성스럽게는 만들어야지 이녀석들아",0.5
"그만 우려먹자
그래도 한국형 히어로에 감사!",2.0
Streaming,3.5
"천만영화 타이틀이라니, 넷플릭스 한국 영화 정도가 딱 걸맞다.",1.5
시리즈 내내 똑같은 플롯은 진부해,2.0
아는 맛,3.0
"심각한 발연기에

개연성 없는 서사에

잔인하기만 한 빌런에

총체적 난국",2.5
코난도 아니고… 레파토리가 똑같음… 이젠 노잼,2.5
5편에서 강력하게 힘 한번 써야할 듯,2.5
밋밋하다,2.5
안산 중앙동 나와서 별점 1개 추가함 원래는 2개임,3.0
"일관성은 인정, 매력은 글쎄. 시리즈를 이어가기 위해서는 변화가 필요하다.",3.0
범죄도시 시리즈의 난감한 끝맺음에 대해 고민이 꽤나 깊었을 것으로 보인다,1.0
개 망 작,3.0
진심이라고 자꾸 우기는게 영 마뜩찮다.,2.5
나만 요즘 라면이 맛이 없나?,2.0
정신 차려줘서 고마울 나름,3.5
"최신 범죄 유형을 조미료로 버무려보려고는 했는데, 하필 손에 쥐여 준 게 마동석이어서야",3.0
범죄도시는 범죄도시다 !,3.5
재미는 있었지만 익숙한 즐거움도 이제 끝내야하지 않을까..?,3.0
결말을 알고보는 영화,1.0
"전형적인 빌런들, 현실성이 지나치게 결여된 이야기와 과장된 마동석의 핵펀치. 그럼에도 피식거릴 수 밖에 없는 몇몇 개그들.",2.5
"메가박스 광주상무 / with 엄마 준영
졸아서 기억도 안나는걸ㅠㅠ",2.5
김무열 우리 작은 할아버지랑 똑같이 생김,3.0
"기대하는 그대로의 영화를 보여준다. 액션은 허세를 조금 빼어서 실속 있게 넣었고, 웃음도 모든 캐릭터에 넣은게 아니라 특정 캐릭터들에게 집중해서 산만함을 없앴다.",3.0
"1. 왜 백창기는 권사장을 죽이지 않지? 캐릭터의 일관성이 없어져버리는 듯 하다.
2. 백창기와 마석도가 만나는 씬을 더 긴장감 있었어야 하지 않았을까.
3. 마석도가 동네 주폭들에게 화풀이하는 씬은 너무 얕거나 불필요하지 않은가.
4. 무술감독 출신이라 액션을 기대했지만 볼만한 액션도 없고..
5. 무엇보다 빌런이 무섭지가 않고 왜 갈수록 빌런이 약해지는지…",1.5
빌런이 누군인지 봐야 시리즈를 구분할 수 있게됐다,2.0
내용과 연기는 없고 대사랑 주먹만있는 맥락없는 명절액션영화,2.0
익숙한 매번 먹던맛 집밥느낌 그대로.,3.0
노잼… 뻔한 한국영화. 억지감동 억지재미,0.5
범죄도시가 왜 인기있는지는 알게 되었다. 가볍게 할 거 없을 때 보기 좋은 영화… 스토리는 고구마 없이 시원해서 좋았다. 근데. 사운드이펙트들이 가짜같고 시끄러워서 싫었고 억지로 웃기려고 하는 부분들이 소름끼쳤다. 너무 대놓고 웃기려고 해서 보는 내가 민망한 느낌… 폭력적인 걸 안 좋아해서 그런지 싸우는 장면에선 전혀 쾌감을 느끼지 못했다. 고구마 없는 스토리는 좋지만 어차피 마동석이 다 때려잡겠지…해서 긴장감도 전혀 안 생겼고… 영화보면서 계속 집중력이 풀려서 이 영화가 왜 재미없는지에 대해 생각하면서 봤다.,0.5
아는 맛,2.5
"내용은 흔하지만, 마석도의 펀치의 타격감은 좋았다.",2.0
"김무열 셔츠핏 1점
김무열 섹시함 1점
백창기 쓰레기 같은 인성 0.5점

개연성 및 핍진성 -18392010점",2.5
어설픔이 느껴지기 시작,2.0
늘 같은 맛인데 이상하게 맛있다,3.0
"[영화관]
부모님이나 여자친구 모시고 시간 떼우기 딱 좋은 영화, 여기서 코믹이 없었다면 별점 -0.5개.",2.5
"1,2편과 같은 야수성과 어둠이 섞여 진화가 필요하다.",2.5
"동기가 부족하니까 동기화 좀 해줘, 형",2.0
"범도 유명하다는 말만 들어보고 처음봤는데
일단 난 액션을 보면 스트레스가 전혀 풀리지
않음..ㅠㅠ 퍽퍽 효과음이 좀 거부감이 들었음..그리고 너무 전개가 예상되는 스토리에다가 액션도 딱히..시원한 느낌을 못느꼈듬….그냥 킬링타임으로…나쁘진 않은데 굳이?? 추천은 못하겠다..",1.5
미덕은 러닝타임이 2시간 언더라는 것 뿐.,2.0
음향이 과하네요,2.5
"사골곰국!
(진짜 푹 우려먹는다, 근데 재밌긴하네)",3.0
어라 나 액션 좋아하네,4.0
"마동석이
보고 싶을 때 보면 된다",3.0
갈 수록 전작보다 재미없어짐,2.0
"장이수 캐리로 1점 더 높였음
이제는 의리로 보게 되는 영화다",3.5
